clock	watch	T_int	T_ext	T_set	Cp	Ci	Cd	Hp	Hi	Hd
20200714 151148	3469.224	28.98	29.43	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151150	3471.273	29.01	29.41	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151152	3473.326	29.08	29.41	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151154	3475.372	29.11	29.39	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151156	3477.421	29.17	29.37	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151159	3479.466	29.24	29.37	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151201	3481.512	29.27	29.35	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151203	3483.562	29.33	29.35	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151205	3485.612	29.36	29.33	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151207	3487.659	29.43	29.31	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151209	3489.704	29.49	29.31	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151211	3491.751	29.52	29.3	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151213	3493.802	29.58	29.29	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151215	3495.846	29.61	29.28	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151217	3497.897	29.68	29.27	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151219	3499.942	29.75	29.26	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151221	3501.992	29.78	29.25	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151223	3504.04	29.84	29.25	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151225	3506.088	29.87	29.24	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151227	3508.138	29.94	29.23	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151229	3510.176	30.0	29.22	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151231	3512.227	30.03	29.21	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151233	3514.279	30.09	29.21	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151235	3516.324	30.12	29.2	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151237	3518.373	30.18	29.2	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151239	3520.421	30.25	29.19	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151242	3522.468	30.28	29.18	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151244	3524.513	30.34	29.18	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151246	3526.563	30.37	29.17	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151248	3528.613	30.43	29.16	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151250	3530.658	30.5	29.16	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151252	3532.705	30.53	29.15	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151254	3534.754	30.59	29.15	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151256	3536.801	30.62	29.15	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151258	3538.841	30.69	29.14	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151300	3540.896	30.75	29.14	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151302	3542.944	30.78	29.13	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151304	3544.992	30.85	29.13	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151306	3547.039	30.88	29.13	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151308	3549.089	30.94	29.13	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151310	3551.132	31.0	29.12	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151312	3553.176	31.03	29.12	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151314	3555.223	31.09	29.12	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151316	3557.277	31.12	29.12	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151318	3559.325	31.19	29.12	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151320	3561.375	31.25	29.11	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151322	3563.414	31.28	29.11	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151325	3565.467	31.34	29.11	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151327	3567.514	31.37	29.11	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151329	3569.564	31.44	29.11	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151331	3571.61	31.5	29.12	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151333	3573.657	31.53	29.12	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151335	3575.705	31.59	29.12	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151337	3577.75	31.62	29.12	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151339	3579.802	31.68	29.12	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151341	3581.865	31.74	29.13	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151343	3583.907	31.77	29.13	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151345	3585.959	31.84	29.13	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151347	3588.0	31.87	29.13	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151349	3590.047	31.93	29.14	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151351	3592.102	31.99	29.14	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151353	3594.145	32.02	29.15	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151355	3596.193	32.08	29.15	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151357	3598.243	32.11	29.16	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151359	3600.292	32.17	29.16	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151401	3602.34	32.23	29.17	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151403	3604.38	32.27	29.17	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151405	3606.429	32.33	29.18	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151408	3608.479	32.36	29.18	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151410	3610.528	32.42	29.19	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151412	3612.576	32.48	29.2	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151414	3614.623	32.51	29.21	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151416	3616.672	32.57	29.21	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151418	3618.716	32.6	29.22	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151420	3620.767	32.66	29.22	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151422	3622.816	32.72	29.24	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151424	3624.861	32.75	29.25	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151426	3626.909	32.81	29.25	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151428	3628.958	32.84	29.26	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151430	3631.005	32.91	29.27	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151432	3633.049	32.97	29.28	30.0	1	0.0	0.0	0.5	0.75	0.0
20200714 151442	3643.291	33.21	29.33	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151444	3645.339	33.24	29.35	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151446	3647.379	33.3	29.35	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151448	3649.434	33.33	29.36	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151451	3651.481	33.39	29.37	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151453	3653.529	33.45	29.38	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151455	3655.577	33.48	29.4	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151457	3657.624	33.54	29.41	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151459	3659.672	33.57	29.43	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151501	3661.717	33.63	29.43	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151503	3663.767	33.69	29.45	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151505	3665.817	33.72	29.47	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151507	3667.856	33.78	29.47	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151509	3669.91	33.81	29.49	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151511	3671.953	33.87	29.5	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151513	3674.021	33.93	29.51	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151515	3676.067	33.96	29.54	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151517	3678.118	34.02	29.54	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151519	3680.162	34.05	29.56	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151521	3682.205	34.11	29.57	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151523	3684.26	34.17	29.59	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151525	3686.303	34.2	29.61	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151527	3688.348	34.26	29.62	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151529	3690.402	34.29	29.64	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151531	3692.445	34.35	29.66	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151534	3694.497	34.41	29.67	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151536	3696.543	34.44	29.69	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151538	3698.593	34.5	29.7	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151540	3700.639	34.53	29.72	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151542	3702.684	34.59	29.74	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151544	3704.731	34.65	29.75	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151546	3706.779	34.67	29.78	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151548	3708.826	34.73	29.78	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151550	3710.874	34.76	29.81	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151552	3712.918	34.82	29.81	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151554	3714.973	34.88	29.84	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151556	3717.018	34.91	29.87	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151558	3719.068	34.97	29.87	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151600	3721.115	35.0	29.9	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151602	3723.157	35.06	29.9	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151604	3725.207	35.11	29.93	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151606	3727.252	35.14	29.96	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151608	3729.299	35.2	29.96	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151610	3731.351	35.23	29.99	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151612	3733.396	35.27	30.0	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151614	3735.447	35.32	30.03	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151617	3737.494	35.34	30.06	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151619	3739.544	35.38	30.06	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151621	3741.586	35.4	30.09	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151623	3743.632	35.43	30.1	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151625	3745.683	35.46	30.13	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151627	3747.731	35.47	30.16	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151629	3749.795	35.5	30.17	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151631	3751.845	35.5	30.2	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151633	3753.895	35.52	30.23	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151635	3755.94	35.52	30.23	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151637	3757.982	35.52	30.27	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151639	3760.029	35.52	30.27	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151641	3762.081	35.52	30.31	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151643	3764.131	35.5	30.33	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151645	3766.178	35.48	30.34	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151647	3768.225	35.47	30.37	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151649	3770.27	35.45	30.38	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151651	3772.32	35.43	30.41	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151653	3774.37	35.4	30.44	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151655	3776.414	35.37	30.45	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151658	3778.464	35.35	30.49	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151700	3780.507	35.32	30.49	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151702	3782.552	35.3	30.52	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151704	3784.606	35.27	30.56	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151706	3786.648	35.24	30.56	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151708	3788.696	35.22	30.6	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151710	3790.748	35.19	30.6	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151712	3792.796	35.17	30.64	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151714	3794.846	35.14	30.66	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151716	3796.885	35.1	30.67	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151718	3798.935	35.09	30.7	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151720	3800.984	35.05	30.71	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151722	3803.035	35.04	30.74	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151724	3805.082	35.01	30.75	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151726	3807.125	34.97	30.78	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151728	3809.176	34.96	30.81	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151730	3811.221	34.92	30.82	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151732	3813.271	34.91	30.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151734	3815.321	34.88	30.86	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151736	3817.363	34.85	30.89	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151738	3819.415	34.83	30.92	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151740	3821.459	34.8	30.92	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151743	3823.511	34.78	30.95	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151745	3825.557	34.75	30.96	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151747	3827.602	34.72	30.99	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151749	3829.652	34.7	31.01	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151751	3831.701	34.67	31.02	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151753	3833.749	34.65	31.05	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151755	3835.797	34.62	31.05	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151757	3837.843	34.59	31.08	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151759	3839.885	34.57	31.11	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151801	3841.939	34.54	31.11	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151803	3843.986	34.52	31.14	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151805	3846.033	34.49	31.14	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151807	3848.082	34.46	31.17	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151809	3850.129	34.45	31.2	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151811	3852.177	34.41	31.2	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151813	3854.222	34.4	31.22	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151815	3856.272	34.37	31.23	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151817	3858.318	34.34	31.26	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151819	3860.367	34.32	31.28	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151821	3862.415	34.29	31.28	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151824	3864.465	34.27	31.31	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151826	3866.51	34.24	31.31	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151828	3868.573	34.21	31.33	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151830	3870.623	34.2	31.36	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151832	3872.684	34.16	31.36	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151834	3874.732	34.15	31.38	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151836	3876.778	34.12	31.41	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151838	3878.823	34.09	31.41	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151840	3880.873	34.07	31.43	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151842	3882.923	34.04	31.44	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151844	3884.968	34.03	31.46	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151846	3887.017	34.0	31.47	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151848	3889.062	33.97	31.48	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151850	3891.111	33.95	31.5	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151852	3893.158	33.92	31.5	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151854	3895.202	33.91	31.52	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151856	3897.252	33.88	31.54	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151858	3899.302	33.85	31.54	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151900	3901.351	33.84	31.56	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151902	3903.399	33.81	31.56	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151904	3905.449	33.79	31.58	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151907	3907.487	33.76	31.59	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151909	3909.539	33.73	31.6	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151911	3911.588	33.71	31.61	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151913	3913.637	33.68	31.61	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151915	3915.684	33.67	31.63	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151917	3917.73	33.64	31.64	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151919	3919.779	33.61	31.65	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151921	3921.824	33.6	31.66	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151923	3923.874	33.57	31.66	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151925	3925.924	33.55	31.67	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151927	3927.967	33.52	31.69	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151929	3930.017	33.49	31.69	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151931	3932.065	33.48	31.7	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151933	3934.112	33.45	31.71	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151935	3936.153	33.43	31.72	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151937	3938.201	33.4	31.73	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151939	3940.255	33.37	31.73	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151941	3942.303	33.36	31.74	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151943	3944.351	33.33	31.74	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151945	3946.398	33.31	31.75	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151947	3948.445	33.28	31.76	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151950	3950.486	33.25	31.76	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151952	3952.541	33.24	31.77	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151954	3954.588	33.21	31.77	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151956	3956.636	33.19	31.78	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 151958	3958.686	33.16	31.79	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152000	3960.725	33.13	31.79	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152002	3962.779	33.11	31.8	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152004	3964.826	33.08	31.8	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152006	3966.876	33.07	31.81	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152008	3968.922	33.04	31.81	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152010	3970.964	33.01	31.81	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152012	3973.017	33.0	31.82	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152014	3975.058	32.97	31.82	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152016	3977.112	32.95	31.82	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152018	3979.162	32.92	31.83	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152020	3981.202	32.89	31.83	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152022	3983.254	32.88	31.83	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152024	3985.302	32.85	31.83	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152026	3987.352	32.83	31.84	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152028	3989.396	32.81	31.84	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152030	3991.447	32.78	31.84	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152033	3993.493	32.76	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152035	3995.538	32.73	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152037	3997.588	32.72	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152039	3999.637	32.69	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152041	4001.677	32.66	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152043	4003.727	32.64	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152045	4005.781	32.61	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152047	4007.827	32.6	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152049	4009.874	32.57	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152051	4011.915	32.54	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152053	4013.965	32.53	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152055	4016.016	32.5	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152057	4018.057	32.48	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152059	4020.106	32.45	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152101	4022.153	32.42	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152103	4024.203	32.41	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152105	4026.253	32.38	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152107	4028.304	32.36	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152109	4030.342	32.33	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152111	4032.391	32.31	31.85	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152113	4034.44	32.29	31.84	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152116	4036.488	32.26	31.84	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152118	4038.54	32.25	31.84	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152120	4040.581	32.22	31.84	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152122	4042.629	32.19	31.84	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152124	4044.678	32.17	31.83	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152126	4046.728	32.15	31.83	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152128	4048.778	32.13	31.83	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152130	4050.823	32.1	31.83	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152132	4052.867	32.07	31.82	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152134	4054.917	32.06	31.82	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152136	4056.981	32.03	31.82	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152138	4059.028	32.02	31.81	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152140	4061.078	31.99	31.81	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152142	4063.128	31.96	31.81	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152144	4065.174	31.94	31.8	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152146	4067.223	31.91	31.8	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152148	4069.27	31.9	31.79	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152150	4071.318	31.87	31.79	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152152	4073.361	31.84	31.79	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152154	4075.412	31.83	31.78	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152157	4077.461	31.8	31.78	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152159	4079.51	31.78	31.77	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152201	4081.557	31.76	31.76	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152203	4083.608	31.73	31.76	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152205	4085.653	31.71	31.75	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152207	4087.693	31.68	31.75	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152209	4089.748	31.67	31.75	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152211	4091.795	31.64	31.74	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152213	4093.842	31.61	31.74	30.0	1	0.0	0.0	0.5	1.0	0.0
20200714 152215	4095.892	31.6	31.73	30.0	1	0.0	0.0	0.5	1.0	0.0
